campaignId,campaignName,brand,asin,sku,model,category_l0,category_l1,category_l2,spend,impressions,clicks,attributed_sales,units_sold,ams_orders,method
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0B4JRQP22,FBA75679,AA-02,Microphone Accessories,Accessories,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0BLKHVCDX,FBA76734,AA-07,Microphone Accessories,Accessories,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0BLKGPL4X,FBA76735,AA-08,Microphone Accessories,Accessories,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0BLJVJ2GN,FBA76414,AA-05,Microphone Accessories,Accessories,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0CF5TCQKL,FBA78975,AA-21,Monitor Speakers Accessories,Monitor Speaker Stand Pair,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0DT6T6N6B,FBA79694,AA-26,Microphone Accessories,Accessories,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0CF5R3V95,FBA78973,AA-19,Microphone Accessories,Accessories,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0CF5RRTDJ,FBA78974,AA-20,Microphone Accessories,Accessories,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0G2C2RCXN,FBA79967,AM-W19,Microphone Wireless Lapel,Wireless Lapel Microphone,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0G3Q517Y2,FBA79957,AM-W23,Microphone Wireless Lapel,Wireless Lapel Microphone,,901.2871,15218,81,4239.85,1,1,L0_ads_api
77695356589822,Audio Array-Multiple Ad Group-SB-PT,Audio Array,B0G3Q59X8C,FBA79958,AM-W24,Microphone Wireless Lapel,Wireless Lapel Microphone,,901.2871,15218,81,4239.85,1,1,L0_ads_api
